acteurs,description,duree,genre,langue_origine,pays,public,score,titre,titre_original,year
"François Cluzet,Omar Sy,Anne Le Ny,Audrey Fleurot,Joséphine de Meaux,Clotilde Mollet,Alba Gaïa Bellugi,Cyril Mendy,Salimata Kamate,Absa Diatou Toure,Grégoire Oestermann,Dominique Daguier,François Caron,Christian Ameri,Thomas Solivérès,Dorothée Brière,Marie-Laure Descoureaux,Émilie Caen","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",112,"Comedy,Drama",French,France,R,8.5,The Intouchables,The Intouchables,2011
"Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Sam Bottoms,Laurence Fishburne,Albert Hall,Harrison Ford,Dennis Hopper,G.D. Spradlin,Jerry Ziesmer,Scott Glenn,Bo Byers,James Keane,Kerry Rossall,Ron McQueen,Tom Mason,Cynthia Wood",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,147,"Drama,Mystery,War",English,United States,R,8.4,Apocalypse Now,Apocalypse Now,1979
"Kevin Spacey,Gabriel Byrne,Chazz Palminteri,Stephen Baldwin,Benicio Del Toro,Kevin Pollak,Pete Postlethwaite,Suzy Amis,Giancarlo Esposito,Dan Hedaya,Paul Bartel,Carl Bressler,Phillipe Simon,Jack Shearer,Christine Estabrook,Clark Gregg,Morgan Hunter,Ken Daly",The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,106,"Crime,Drama,Mystery",English,United States,R,8.5,The Usual Suspects,The Usual Suspects,1995
"Tatsuya Nakadai,Akira Ishihama,Shima Iwashita,Tetsurô Tanba,Masao Mishima,Ichirô Nakatani,Kei Satô,Yoshio Inaba,Hisashi Igawa,Tôru Takeuchi,Yoshirô Aoki,Tatsuo Matsumura,Akiji Kobayashi,Kôichi Hayashi,Ryûtarô Gomi,Jô Azumi,Nakajirô Tomita,Shichisaburô Amatsu","When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",133,"Action,Drama,Mystery",Japanese,Japan,Not Rated,8.6,Harakiri,Harakiri,1962
"Tsutomu Tatsumi,Ayano Shiraishi,Akemi Yamaguchi,Yoshiko Shinohara,Kôzô Hashida,Masayo Sakai,Kazumi Nozaki,Yoshio Matsuoka,Masahiro Kanetake,Kiyoshi Yanagawa,Hajime Maki,Atsuo Omote,Teruhisa Harita,Hiroshi Tanaka,Michio Denpô,Shirô Tamaki,Tadashi Nakamura,Mika Sekita",A young boy and his little sister struggle to survive in Japan during World War II.,89,"Animation,Drama,War",Japanese,Japan,Not Rated,8.5,Grave of the Fireflies,Grave of the Fireflies,1988
"Humphrey Bogart,Ingrid Bergman,Paul Henreid,Claude Rains,Conrad Veidt,Sydney Greenstreet,Peter Lorre,S.Z. Sakall,Madeleine Lebeau,Dooley Wilson,Joy Page,John Qualen,Leonid Kinskey,Curt Bois,Abdullah Abbas,Enrique Acosta,Ed Agresti,Arnet Amos",A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,102,"Drama,Romance,War",English,United States,PG,8.5,Casablanca,Casablanca,1942
"Miles Teller,J.K. Simmons,Melissa Benoist,Paul Reiser,Austin Stowell,Nate Lang,Chris Mulkey,Damon Gupton,Suanne Spoke,Max Kasch,Charlie Ian,Jayson Blair,Kofi Siriboe,Kavita Patil,C.J. Vana,Tarik Lowe,Tyler Kimball,Rogelio Douglas Jr.",A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,106,"Drama,Music",English,United States,R,8.5,Whiplash,Whiplash,2014
"Edward Norton,Edward Furlong,Beverly D'Angelo,Jennifer Lien,Ethan Suplee,Fairuza Balk,Avery Brooks,Elliott Gould,Stacy Keach,William Russ,Guy Torry,Joe Cortese,Jason Bose Smith,Antonio David Lyons,Alex Sol,Keram Malicki-Sánchez,Giuseppe Andrews,Michelle Christine White","Living a life marked by violence, neo-Nazi Derek finally goes to prison after killing two black youths. Upon his release, Derek vows to change; he hopes to prevent his brother, Danny, who idolizes Derek, from following in his footsteps.",119,"Crime,Drama",English,United States,R,8.5,American History X,American History X,1998
"Christian Bale,Hugh Jackman,Scarlett Johansson,Michael Caine,Piper Perabo,Rebecca Hall,Samantha Mahurin,David Bowie,Andy Serkis,Daniel Davis,Jim Piddock,Christopher Neame,Mark Ryan,Roger Rees,Jamie Harris,Monty Stuart,Ron Perkins,Ricky Jay","After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",130,"Drama,Mystery,Sci-Fi",English,United Kingdom,PG-13,8.5,The Prestige,The Prestige,2006
"Leonardo DiCaprio,Matt Damon,Jack Nicholson,Mark Wahlberg,Martin Sheen,Ray Winstone,Vera Farmiga,Anthony Anderson,Alec Baldwin,Kevin Corrigan,James Badge Dale,David O'Hara,Mark Rolston,Robert Wahlberg,Kristen Dalton,Thomas B. Duffy,Richard Hughes,J.C. MacKenzie",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,151,"Crime,Drama,Thriller",English,United States,R,8.5,The Departed,The Departed,2006
"Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,Richard Harris,Derek Jacobi,Djimon Hounsou,David Schofield,John Shrapnel,Tomas Arana,Ralf Moeller,Spencer Treat Clark,David Hemmings,Tommy Flanagan,Sven-Ole Thorsen,Omid Djalili,Nicholas McGaughey,Chris Kell",A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,155,"Action,Adventure,Drama",English,United States,R,8.5,Gladiator,Gladiator,2000
"Jean Reno,Gary Oldman,Natalie Portman,Danny Aiello,Peter Appel,Willi One Blood,Don Creech,Keith A. Glascoe,Randolph Scott,Michael Badalucco,Ellen Greene,Elizabeth Regen,Carl J. Matusovich,Frank Senger,Lucius Wyatt Cherokee,Eric Challier,Luc Bernard,Maïwenn","12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",110,"Action,Crime,Drama",English,France,R,8.5,Léon: The Professional,Léon: The Professional,1994
"Matthew Broderick,Jeremy Irons,James Earl Jones,Whoopi Goldberg,Rowan Atkinson,Niketa Calame-Harris,Jim Cummings,Robert Guillaume,Moira Kelly,Nathan Lane,Zoe Leader,Cheech Marin,Ernie Sabella,Madge Sinclair,Jonathan Taylor Thomas,Frank Welker,Cathy Cavadini,Judi M. Durand","Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",88,"Animation,Adventure,Drama",English,United States,G,8.5,The Lion King,The Lion King,1994
"Anthony Perkins,Janet Leigh,Vera Miles,John Gavin,Martin Balsam,John McIntire,Simon Oakland,Frank Albertson,Patricia Hitchcock,Vaughn Taylor,Lurene Tuttle,John Anderson,Mort Mills,Fletcher Allen,Walter Bacon,Prudence Beers,Kit Carson,Francis De Sales","A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.",109,"Horror,Mystery,Thriller",English,United States,R,8.5,Psycho,Psycho,1960
"Song Kang-ho,Lee Sun-kyun,Cho Yeo-jeong,Choi Woo-sik,Park So-dam,Lee Jeong-eun,Jang Hye-jin,Park Myeong-hoon,Jung Ji-so,Jung Hyun-jun,Park Keun-rok,Jung Yi-seo,Jo Jae-myeong,Jung Ik-han,Kim Kyu-baek,Hwang In-kyung,Ahn Seong-bong,Kim Jin-hyung",Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,132,"Drama,Thriller",Korean,South Korea,R,8.5,Parasite,Parasite,2019
"Shameik Moore,Hailee Steinfeld,Brian Tyree Henry,Luna Lauren Velez,Jake Johnson,Oscar Isaac,Jason Schwartzman,Issa Rae,Daniel Kaluuya,Karan Soni,Shea Whigham,Greta Lee,Mahershala Ali,Amandla Stenberg,Jharrel Jerome,Andy Samberg,Jack Quaid,Rachel Dratch","Miles Morales catapults across the multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero.",140,"Animation,Action,Adventure",English,United States,PG,8.6,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,2023
"Robert De Niro,Ray Liotta,Joe Pesci,Lorraine Bracco,Paul Sorvino,Frank Sivero,Tony Darrow,Mike Starr,Frank Vincent,Chuck Low,Frank DiLeo,Henny Youngman,Gina Mastrogiacomo,Catherine Scorsese,Charles Scorsese,Suzanne Shepherd,Debi Mazar,Margo Winkler","The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",145,"Biography,Crime,Drama",English,United States,R,8.7,Goodfellas,Goodfellas,1990
"Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving,Gloria Foster,Joe Pantoliano,Marcus Chong,Julian Arahanga,Matt Doran,Belinda McClory,Anthony Ray Parker,Paul Goddard,Robert Taylor,David Aston,Marc Aden Gray,Ada Nicodemou,Deni Gordon,Rowan Witt","When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",136,"Action,Sci-Fi",English,United States,R,8.7,The Matrix,The Matrix,1999
"Brad Pitt,Edward Norton,Meat Loaf,Zach Grenier,Richmond Arquette,David Andrews,George Maguire,Eugenie Bondurant,Christina Cabot,Helena Bonham Carter,Sydney 'Big Dawg' Colston,Rachel Singer,Christie Cronenweth,Tim DeZarn,Ezra Buzzington,Dierdre Downing-Jackson,Bob Stephenson,Charlie Dell",An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,139,Drama,English,Germany,R,8.8,Fight Club,Fight Club,1999
"Elijah Wood,Ian McKellen,Viggo Mortensen,Orlando Bloom,Bruce Allpress,Sean Astin,John Bach,Sala Baker,Cate Blanchett,Billy Boyd,Jed Brophy,Sam Comery,Brad Dourif,Calum Gittins,Bernard Hill,Bruce Hopkins,Paris Howe Strewe,Christopher Lee","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",179,"Action,Adventure,Drama",English,New Zealand,PG-13,8.8,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,2002
"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,Peter Mayhew,Kenny Baker,Frank Oz,Alec Guinness,Jeremy Bulloch,John Hollis,Jack Purvis,Des Webb,Clive Revill,Kenneth Colley,Julian Glover,Michael Sheard","After the Rebels are overpowered by the Empire, Luke Skywalker begins his Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.",124,"Action,Adventure,Fantasy",English,United States,PG,8.7,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,1980
"Timothée Chalamet,Zendaya,Rebecca Ferguson,Javier Bardem,Josh Brolin,Austin Butler,Florence Pugh,Dave Bautista,Christopher Walken,Léa Seydoux,Stellan Skarsgård,Charlotte Rampling,Souheila Yacoub,Roger Yuan,Babs Olusanmokun,Alison Halstead,Giusi Merli,Kait Tenison",Paul Atreides unites with Chani and the Fremen while seeking revenge against the conspirators who destroyed his family.,166,"Action,Adventure,Drama",English,United States,PG-13,8.9,Dune: Part Two,Dune: Part Two,2024
"Clint Eastwood,Eli Wallach,Lee Van Cleef,Aldo Giuffrè,Luigi Pistilli,Rada Rassimov,Enzo Petito,Claudio Scarchilli,John Bartha,Livio Lorenzon,Antonio Casale,Sandro Scarchilli,Benito Stefanelli,Angelo Novi,Antonio Casas,Aldo Sambrell,Al Mulock,Sergio Mendizábal",A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,178,"Adventure,Western",Italian,Italy,Approved,8.8,"The Good, the Bad and the Ugly","The Good, the Bad and the Ugly",1966
"Tom Hanks,Robin Wright,Gary Sinise,Sally Field,Rebecca Williams,Michael Conner Humphreys,Harold G. Herthum,George Kelly,Bob Penny,John Randall,Sam Anderson,Margo Moorer,Ione M. Telech,Christine Seabrook,John Worsham,Peter Dobson,Siobhan Fallon Hogan,Alexander Zemeckis","The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",142,"Drama,Romance",English,United States,PG-13,8.8,Forrest Gump,Forrest Gump,1994
"Leonardo DiCaprio,Joseph Gordon-Levitt,Elliot Page,Ken Watanabe,Tom Hardy,Dileep Rao,Cillian Murphy,Tom Berenger,Marion Cotillard,Pete Postlethwaite,Michael Caine,Lukas Haas,Tai-Li Lee,Claire Geare,Magnus Nolan,Taylor Geare,Johnathan Geare,Tohoru Masamune","A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",148,"Action,Adventure,Sci-Fi",English,United States,PG-13,8.8,Inception,Inception,2010
"Elijah Wood,Ian McKellen,Orlando Bloom,Sean Bean,Alan Howard,Noel Appleby,Sean Astin,Sala Baker,Billy Boyd,Andy Serkis,Marton Csokas,Viggo Mortensen,Megan Edwards,Michael Elsworth,Cate Blanchett,Mark Ferguson,Ian Holm,Christopher Lee",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,178,"Action,Adventure,Drama",English,New Zealand,PG-13,8.9,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,2001
"John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,Tim Roth,Amanda Plummer,Laura Lovelace,Phil LaMarr,Frank Whaley,Burr Steers,Ving Rhames,Paul Calderon,Bronagh Gallagher,Rosanna Arquette,Eric Stoltz,Jerome Patrick Hoban,Michael Gilden,Gary Shorelle","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",154,"Crime,Drama",English,United States,R,8.9,Pulp Fiction,Pulp Fiction,1994
"Elijah Wood,Viggo Mortensen,Ian McKellen,Orlando Bloom,Noel Appleby,Ali Astin,Sean Astin,David Aston,John Bach,Sean Bean,Cate Blanchett,Billy Boyd,Sadwyn Brophy,Alistair Browning,Marton Csokas,Richard Edge,Jason Fitch,Bernard Hill",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,201,"Action,Adventure,Drama",English,New Zealand,PG-13,9.0,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,2003
"Al Pacino,Robert De Niro,Robert Duvall,Diane Keaton,John Cazale,Talia Shire,Lee Strasberg,Michael V. Gazzo,G.D. Spradlin,Richard Bright,Gastone Moschin,Tom Rosqui,Bruno Kirby,Frank Sivero,Francesca De Sapio,Morgana King,Marianna Hill,Leopoldo Trieste","The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",202,"Crime,Drama",English,United States,R,9.0,The Godfather Part II,The Godfather Part II,1974
"Liam Neeson,Ralph Fiennes,Ben Kingsley,Caroline Goodall,Jonathan Sagall,Embeth Davidtz,Malgorzata Gebel,Shmuel Levy,Mark Ivanir,Béatrice Macola,Andrzej Seweryn,Friedrich von Thun,Krzysztof Luft,Harry Nehring,Norbert Weisser,Adi Nitzan,Michael Schneider,Miri Fabian","In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",195,"Biography,Drama,History",English,United States,R,9.0,Schindler's List,Schindler's List,1993
"Henry Fonda,Lee J. Cobb,Martin Balsam,John Fiedler,E.G. Marshall,Jack Klugman,Edward Binns,Jack Warden,Joseph Sweeney,Ed Begley,George Voskovec,Robert Webber,Rudy Bond,Tom Gorman,James Kelly,Billy Nelson,John Savoca,Walter Stocker",The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,96,"Crime,Drama",English,United States,Approved,9.0,12 Angry Men,12 Angry Men,1957
"Marlon Brando,Al Pacino,James Caan,Diane Keaton,Richard S. Castellano,Robert Duvall,Sterling Hayden,John Marley,Richard Conte,Al Lettieri,Abe Vigoda,Talia Shire,Gianni Russo,John Cazale,Rudy Bond,Al Martino,Morgana King,Lenny Montana",The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,175,"Crime,Drama",English,United States,R,9.2,The Godfather,The Godfather,1972
"Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine,Maggie Gyllenhaal,Gary Oldman,Morgan Freeman,Monique Gabriela Curnen,Ron Dean,Cillian Murphy,Chin Han,Nestor Carbonell,Eric Roberts,Ritchie Coster,Anthony Michael Hall,Keith Szarabajka,Colin McFarlane,Joshua Harto","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",152,"Action,Crime,Drama",English,United States,PG-13,9.0,The Dark Knight,The Dark Knight,2008
"Maria Falconetti,Eugene Silvain,André Berley,Maurice Schutz,Antonin Artaud,Michel Simon,Jean d'Yd,Louis Ravet,Armand Lurville,Jacques Arnna,Alexandre Mihalesco,Léon Larive,Jean Aymé,Camille Bardou,Gilbert Dacheux,Gilbert Dalleu,Paul Delauzac,Dimitri Dimitriev","In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",114,"Biography,Drama,History",None,France,Passed,8.1,The Passion of Joan of Arc,The Passion of Joan of Arc,1928
"Robert De Niro,James Woods,Elizabeth McGovern,Treat Williams,Tuesday Weld,Burt Young,Joe Pesci,Danny Aiello,William Forsythe,James Hayden,Darlanne Fluegel,Larry Rapp,Dutch Miller,Robert Harper,Richard Bright,Gerard Murphy,Amy Ryder,Olga Karlatos","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life.",229,"Crime,Drama",English,United States,R,8.3,Once Upon a Time in America,Once Upon a Time in America,1984
"Charles Chaplin,Paulette Goddard,Jack Oakie,Reginald Gardiner,Henry Daniell,Billy Gilbert,Grace Hayle,Carter DeHaven,Maurice Moscovitch,Emma Dunn,Bernard Gorcey,Paul Weigel,Chester Conklin,Esther Michelson,Hank Mann,Florence Wright,Eddie Gribbon,Rudolph Anders",Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,125,"Comedy,Drama,War",English,United States,G,8.4,The Great Dictator,The Great Dictator,1940
